video_name,frame_index,timestamp_sec,timestamp_ms,gt_class,visibility_rate,is_abnormal_raw,is_occluded
abnorm1.mp4,43,1.433,1433.0,NORMAL,0.0,False,True
abnorm1.mp4,44,1.467,1467.0,NORMAL,0.0,False,True
abnorm1.mp4,45,1.5,1500.0,NORMAL,0.0,False,True
abnorm1.mp4,46,1.533,1533.0,NORMAL,0.0,False,True
abnorm1.mp4,47,1.567,1567.0,NORMAL,0.0,False,True
abnorm1.mp4,48,1.6,1600.0,NORMAL,0.0,False,True
abnorm1.mp4,49,1.633,1633.0,NORMAL,0.0,False,True
abnorm1.mp4,50,1.667,1667.0,NORMAL,0.0,False,True
abnorm1.mp4,51,1.7,1700.0,NORMAL,0.0,False,True
abnorm1.mp4,52,1.733,1733.0,NORMAL,0.0,False,True
abnorm1.mp4,53,1.767,1767.0,NORMAL,0.0,False,True
abnorm1.mp4,54,1.8,1800.0,NORMAL,0.0,False,True
abnorm1.mp4,55,1.833,1833.0,NORMAL,0.0,False,True
abnorm1.mp4,56,1.867,1867.0,NORMAL,0.0,False,True
abnorm1.mp4,57,1.9,1900.0,NORMAL,0.0,False,True
abnorm1.mp4,58,1.933,1933.0,NORMAL,0.0,False,True
abnorm1.mp4,59,1.967,1967.0,NORMAL,0.0,False,True
abnorm1.mp4,60,2.0,2000.0,NORMAL,0.0,False,True
abnorm1.mp4,61,2.033,2033.0,NORMAL,0.0,False,True
abnorm1.mp4,62,2.067,2067.0,NORMAL,0.0,False,True
abnorm1.mp4,63,2.1,2100.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,64,2.133,2133.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,65,2.167,2167.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,66,2.2,2200.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,67,2.233,2233.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,68,2.267,2267.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,69,2.3,2300.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,70,2.333,2333.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,71,2.367,2367.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,72,2.4,2400.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,73,2.433,2433.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,74,2.467,2467.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,75,2.5,2500.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,76,2.533,2533.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,77,2.567,2567.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,78,2.6,2600.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,79,2.633,2633.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,80,2.667,2667.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,81,2.7,2700.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,82,2.733,2733.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,83,2.767,2767.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,84,2.8,2800.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,85,2.833,2833.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,86,2.867,2867.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,87,2.9,2900.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,88,2.933,2933.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,89,2.967,2967.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,90,3.0,3000.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,91,3.033,3033.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,92,3.067,3067.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,93,3.1,3100.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,94,3.133,3133.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,95,3.167,3167.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,96,3.2,3200.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,97,3.233,3233.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,98,3.267,3267.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,99,3.3,3300.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,100,3.333,3333.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,101,3.367,3367.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,102,3.4,3400.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,103,3.433,3433.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,104,3.467,3467.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,105,3.5,3500.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,106,3.533,3533.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,107,3.567,3567.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,108,3.6,3600.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,109,3.633,3633.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,110,3.667,3667.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,111,3.7,3700.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,112,3.733,3733.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,113,3.767,3767.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,114,3.8,3800.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,115,3.833,3833.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,116,3.867,3867.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,117,3.9,3900.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,118,3.933,3933.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,119,3.967,3967.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,120,4.0,4000.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,121,4.033,4033.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,122,4.067,4067.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,123,4.1,4100.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,124,4.133,4133.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,125,4.167,4167.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,126,4.2,4200.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,127,4.233,4233.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,128,4.267,4267.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,129,4.3,4300.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,130,4.333,4333.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,131,4.367,4367.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,132,4.4,4400.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,133,4.433,4433.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,134,4.467,4467.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,135,4.5,4500.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,136,4.533,4533.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,137,4.567,4567.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,138,4.6,4600.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,139,4.633,4633.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,140,4.667,4667.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,141,4.7,4700.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,142,4.733,4733.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,143,4.767,4767.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,144,4.8,4800.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,145,4.833,4833.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,146,4.867,4867.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,147,4.9,4900.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,148,4.933,4933.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,149,4.967,4967.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,150,5.0,5000.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,151,5.033,5033.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,152,5.067,5067.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,153,5.1,5100.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,154,5.133,5133.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,155,5.167,5167.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,156,5.2,5200.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,157,5.233,5233.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,158,5.267,5267.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,159,5.3,5300.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,160,5.333,5333.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,161,5.367,5367.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,162,5.4,5400.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,163,5.433,5433.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,164,5.467,5467.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,165,5.5,5500.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,166,5.533,5533.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,167,5.567,5567.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,168,5.6,5600.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,169,5.633,5633.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,170,5.667,5667.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,171,5.7,5700.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,172,5.733,5733.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,173,5.767,5767.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,174,5.8,5800.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,175,5.833,5833.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,176,5.867,5867.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,177,5.9,5900.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,178,5.933,5933.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,179,5.967,5967.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,180,6.0,6000.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,181,6.033,6033.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,182,6.067,6067.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,183,6.1,6100.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,184,6.133,6133.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,185,6.167,6167.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,186,6.2,6200.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,187,6.233,6233.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,188,6.267,6267.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,189,6.3,6300.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,190,6.333,6333.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,191,6.367,6367.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,192,6.4,6400.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,193,6.433,6433.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,194,6.467,6467.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,195,6.5,6500.0,ABNORMAL_HORIZONTAL_POSTURE,0.0,False,True
abnorm1.mp4,196,6.533,6533.0,NORMAL,0.0,False,True
abnorm1.mp4,197,6.567,6567.0,NORMAL,0.0,False,True
abnorm1.mp4,198,6.6,6600.0,NORMAL,0.0,False,True
abnorm1.mp4,199,6.633,6633.0,NORMAL,0.0,False,True
abnorm1.mp4,200,6.667,6667.0,NORMAL,0.0,False,True
abnorm1.mp4,201,6.7,6700.0,NORMAL,0.0,False,True
abnorm1.mp4,202,6.733,6733.0,NORMAL,0.0,False,True
abnorm1.mp4,203,6.767,6767.0,NORMAL,0.0,False,True
abnorm1.mp4,204,6.8,6800.0,NORMAL,0.0,False,True
abnorm1.mp4,205,6.833,6833.0,NORMAL,0.0,False,True
abnorm1.mp4,206,6.867,6867.0,NORMAL,0.0,False,True
abnorm1.mp4,207,6.9,6900.0,NORMAL,0.0,False,True
abnorm1.mp4,208,6.933,6933.0,NORMAL,0.0,False,True
abnorm1.mp4,209,6.967,6967.0,NORMAL,0.0,False,True
abnorm1.mp4,210,7.0,7000.0,NORMAL,0.0,False,True
abnorm1.mp4,211,7.033,7033.0,NORMAL,0.0,False,True
abnorm1.mp4,212,7.067,7067.0,NORMAL,0.0,False,True
abnorm1.mp4,213,7.1,7100.0,NORMAL,0.0,False,True
abnorm1.mp4,214,7.133,7133.0,NORMAL,0.0,False,True
abnorm1.mp4,215,7.167,7167.0,NORMAL,0.0,False,True
abnorm1.mp4,216,7.2,7200.0,NORMAL,0.0,False,True
abnorm1.mp4,217,7.233,7233.0,NORMAL,0.0,False,True
abnorm1.mp4,218,7.267,7267.0,NORMAL,0.0,False,True
abnorm1.mp4,219,7.3,7300.0,NORMAL,0.0,False,True
abnorm1.mp4,220,7.333,7333.0,NORMAL,0.0,False,True
abnorm1.mp4,221,7.367,7367.0,NORMAL,0.0,False,True
abnorm1.mp4,222,7.4,7400.0,NORMAL,0.0,False,True
abnorm1.mp4,223,7.433,7433.0,NORMAL,0.0,False,True
abnorm1.mp4,224,7.467,7467.0,NORMAL,0.0,False,True
abnorm1.mp4,225,7.5,7500.0,NORMAL,0.0,False,True
abnorm1.mp4,226,7.533,7533.0,NORMAL,0.0,False,True
abnorm1.mp4,227,7.567,7567.0,NORMAL,0.0,False,True
abnorm1.mp4,228,7.6,7600.0,NORMAL,0.0,False,True
abnorm1.mp4,229,7.633,7633.0,NORMAL,0.0,False,True
abnorm1.mp4,230,7.667,7667.0,NORMAL,0.0,False,True
abnorm1.mp4,231,7.7,7700.0,NORMAL,0.0,False,True
abnorm1.mp4,232,7.733,7733.0,NORMAL,0.0,False,True
abnorm1.mp4,233,7.767,7767.0,NORMAL,0.0,False,True
abnorm1.mp4,234,7.8,7800.0,NORMAL,0.0,False,True
abnorm1.mp4,235,7.833,7833.0,NORMAL,0.0,False,True
abnorm1.mp4,236,7.867,7867.0,NORMAL,0.0,False,True
abnorm1.mp4,237,7.9,7900.0,NORMAL,0.0,False,True
abnorm1.mp4,238,7.933,7933.0,NORMAL,0.0,False,True
abnorm1.mp4,239,7.967,7967.0,NORMAL,0.0,False,True
abnorm1.mp4,240,8.0,8000.0,NORMAL,0.0,False,True
abnorm1.mp4,241,8.033,8033.0,NORMAL,0.0,False,True
abnorm1.mp4,242,8.067,8067.0,NORMAL,0.0,False,True
abnorm1.mp4,243,8.1,8100.0,NORMAL,0.0,False,True
abnorm1.mp4,244,8.133,8133.0,NORMAL,0.0,False,True
abnorm1.mp4,245,8.167,8167.0,NORMAL,0.0,False,True
abnorm1.mp4,246,8.2,8200.0,NORMAL,0.0,False,True
abnorm1.mp4,247,8.233,8233.0,NORMAL,0.0,False,True
abnorm1.mp4,248,8.267,8267.0,NORMAL,0.0,False,True
abnorm1.mp4,249,8.3,8300.0,NORMAL,0.0,False,True
abnorm1.mp4,250,8.333,8333.0,NORMAL,0.0,False,True
abnorm1.mp4,251,8.367,8367.0,NORMAL,0.0,False,True
abnorm1.mp4,252,8.4,8400.0,NORMAL,0.0,False,True
abnorm1.mp4,253,8.433,8433.0,NORMAL,0.0,False,True
abnorm1.mp4,254,8.467,8467.0,NORMAL,0.0,False,True
abnorm1.mp4,255,8.5,8500.0,NORMAL,0.0,False,True
abnorm1.mp4,256,8.533,8533.0,NORMAL,0.0,False,True
abnorm1.mp4,257,8.567,8567.0,NORMAL,0.0,False,True
abnorm1.mp4,258,8.6,8600.0,NORMAL,0.0,False,True
abnorm1.mp4,259,8.633,8633.0,NORMAL,0.0,False,True
abnorm1.mp4,260,8.667,8667.0,NORMAL,0.8823529411764706,False,False
abnorm1.mp4,261,8.7,8700.0,NORMAL,0.0,False,True
abnorm1.mp4,262,8.733,8733.0,NORMAL,0.8823529411764706,False,False
abnorm1.mp4,263,8.767,8767.0,NORMAL,0.0,False,True
abnorm1.mp4,264,8.8,8800.0,NORMAL,0.0,False,True
abnorm1.mp4,265,8.833,8833.0,NORMAL,0.0,False,True
abnorm1.mp4,266,8.867,8867.0,NORMAL,0.0,False,True
abnorm1.mp4,267,8.9,8900.0,NORMAL,0.0,False,True
abnorm1.mp4,268,8.933,8933.0,NORMAL,0.0,False,True
abnorm1.mp4,269,8.967,8967.0,NORMAL,0.0,False,True
abnorm1.mp4,270,9.0,9000.0,NORMAL,0.0,False,True
abnorm1.mp4,271,9.033,9033.0,NORMAL,0.0,False,True
abnorm1.mp4,272,9.067,9067.0,NORMAL,0.0,False,True
abnorm1.mp4,273,9.1,9100.0,NORMAL,0.0,False,True
abnorm1.mp4,274,9.133,9133.0,NORMAL,0.8823529411764706,False,False
abnorm1.mp4,275,9.167,9167.0,NORMAL,0.8823529411764706,False,False
abnorm1.mp4,276,9.2,9200.0,NORMAL,0.8823529411764706,False,False
abnorm1.mp4,277,9.233,9233.0,NORMAL,0.8823529411764706,False,False
abnorm1.mp4,278,9.267,9267.0,NORMAL,0.8823529411764706,False,False
abnorm1.mp4,279,9.3,9300.0,NORMAL,0.8823529411764706,False,False
abnorm1.mp4,280,9.333,9333.0,NORMAL,0.8823529411764706,False,False
abnorm1.mp4,281,9.367,9367.0,NORMAL,0.8823529411764706,False,False
abnorm1.mp4,282,9.4,9400.0,NORMAL,0.8823529411764706,False,False
abnorm1.mp4,283,9.433,9433.0,NORMAL,0.0,False,True
abnorm1.mp4,284,9.467,9467.0,NORMAL,0.0,False,True
abnorm1.mp4,285,9.5,9500.0,NORMAL,0.9411764705882353,False,False
abnorm1.mp4,286,9.533,9533.0,NORMAL,0.9411764705882353,False,False
abnorm1.mp4,287,9.567,9567.0,NORMAL,0.9411764705882353,False,False
abnorm1.mp4,288,9.6,9600.0,NORMAL,0.9411764705882353,False,False
abnorm1.mp4,289,9.633,9633.0,NORMAL,0.0,False,True
abnorm1.mp4,290,9.667,9667.0,NORMAL,0.9411764705882353,False,False
abnorm1.mp4,291,9.7,9700.0,NORMAL,0.8823529411764706,False,False
abnorm1.mp4,292,9.733,9733.0,NORMAL,0.9411764705882353,False,False
abnorm1.mp4,293,9.767,9767.0,NORMAL,0.8823529411764706,False,False
abnorm1.mp4,294,9.8,9800.0,NORMAL,0.8823529411764706,False,False
abnorm1.mp4,295,9.833,9833.0,NORMAL,0.9411764705882353,False,False
abnorm1.mp4,296,9.867,9867.0,NORMAL,0.9411764705882353,False,False
abnorm1.mp4,297,9.9,9900.0,NORMAL,0.9411764705882353,False,False
abnorm1.mp4,298,9.933,9933.0,NORMAL,0.9411764705882353,False,False
abnorm1.mp4,299,9.967,9967.0,NORMAL,0.8823529411764706,False,False
abnorm1.mp4,300,10.0,10000.0,NORMAL,0.9411764705882353,False,False
abnorm1.mp4,301,10.033,10033.0,NORMAL,0.9411764705882353,False,False
abnorm1.mp4,302,10.067,10067.0,NORMAL,0.9411764705882353,False,False
abnorm2.mp4,0,0.0,0.0,NORMAL,0.0,False,True
abnorm2.mp4,1,0.033,33.0,NORMAL,0.0,False,True
abnorm2.mp4,2,0.067,67.0,NORMAL,0.7058823529411765,False,False
abnorm2.mp4,3,0.1,100.0,NORMAL,0.0,False,True
abnorm2.mp4,4,0.133,133.0,NORMAL,1.0,False,False
abnorm2.mp4,5,0.167,167.0,NORMAL,0.7058823529411765,False,False
abnorm2.mp4,6,0.2,200.0,NORMAL,0.8235294117647058,False,False
abnorm2.mp4,7,0.233,233.0,NORMAL,0.7647058823529411,False,False
abnorm2.mp4,8,0.267,267.0,NORMAL,0.0,False,True
abnorm2.mp4,9,0.3,300.0,NORMAL,0.7647058823529411,False,False
abnorm2.mp4,10,0.333,333.0,NORMAL,0.7647058823529411,False,False
abnorm2.mp4,11,0.367,367.0,NORMAL,0.7058823529411765,False,False
abnorm2.mp4,12,0.4,400.0,NORMAL,0.0,False,True
abnorm2.mp4,13,0.433,433.0,NORMAL,0.0,False,True
abnorm2.mp4,14,0.467,467.0,NORMAL,0.9411764705882353,False,False
abnorm2.mp4,15,0.5,500.0,NORMAL,0.9411764705882353,False,False
abnorm2.mp4,16,0.533,533.0,NORMAL,0.9411764705882353,False,False
abnorm2.mp4,17,0.567,567.0,NORMAL,0.9411764705882353,False,False
abnorm2.mp4,18,0.6,600.0,NORMAL,0.9411764705882353,False,False
